destino_id,direccion_id,nombre,descripcion,precio,categoria,id,tipo
197,119632,Feria occaecati,Quam voluptate nobis provident dignissimos.,3608.34,Feria,19633,recurrente
196,119569,Excursión illo,Aspernatur aut ipsam.,4294.74,Excursión,19570,recurrente
6,100679,Deportiva molestiae,Eum eveniet provident voluptatum quia. Quod repudiandae ipsum eos delectus voluptas ea.,2087.96,Deportiva,680,recurrente
203,120281,Ecoturismo dolor,Itaque recusandae hic hic. Eligendi culpa vel fugit distinctio.,4783.54,Ecoturismo,20282,recurrente
42,104169,Excursión in,Aperiam ducimus occaecati. At iusto dicta eveniet omnis eos fugit.,2595.21,Excursión,4170,recurrente
111,111208,Conferencia at,Ea dolore dignissimos. Quasi sequi voluptatum delectus commodi quae necessitatibus necessitatibus.,1583.91,Conferencia,11209,recurrente
85,108599,Recreativa commodi,Saepe distinctio ratione facere recusandae voluptatum. Delectus porro doloremque.,2610.11,Recreativa,8600,recurrente
125,112384,Ecoturismo aperiam,Similique officiis quibusdam incidunt.,3654.02,Ecoturismo,12385,recurrente
198,119688,Conferencia neque,Iusto vel error earum. Nostrum vitae asperiores non explicabo.,4718.92,Conferencia,19689,recurrente
208,120793,Excursión deleniti,Temporibus expedita similique.,4508.22,Excursión,20794,recurrente
42,104122,Concierto consectetur,Nisi harum voluptatem reiciendis minima ullam harum explicabo. Dolore accusamus dolore qui magni.,4283.17,Concierto,4123,recurrente
111,111146,Feria perferendis,Nisi ad at delectus atque nam velit. Eum neque optio a est.,3940.58,Feria,11147,recurrente
81,108140,Tour adipisci,Provident incidunt nam explicabo numquam. Eum vitae omnis nulla soluta iusto.,301.53,Tour,8141,recurrente
2,100170,Excursión quaerat,Quo necessitatibus sint exercitationem placeat vero.,675.08,Excursión,171,recurrente
28,102882,Exposición deleniti,Quisquam velit repudiandae maxime beatae. Quisquam veritatis nulla perferendis.,1766.99,Exposición,2883,recurrente
31,103205,Tour voluptates,Expedita reprehenderit incidunt. Tenetur totam in modi.,186.89,Tour,3206,recurrente
101,110219,Taller inventore,Eius quidem aperiam ab at possimus. Suscipit sunt veritatis quasi aut.,2697.63,Taller,10220,recurrente
186,118602,Gastronomía similique,Fugit cumque at labore quae.,1500.0,Gastronomía,18603,recurrente
125,112430,Religiosa in,Sapiente culpa cum adipisci praesentium ut minima. Id facilis natus modi.,69.68,Religiosa,12431,recurrente
147,114815,Festival repellat,Esse laudantium sapiente sit quaerat laudantium. Ipsa et sunt blanditiis numquam.,2182.49,Festival,14816,recurrente
10,101033,Deportiva magnam,Animi pariatur error pariatur consequatur rerum et. Reiciendis quis in sunt amet adipisci.,3030.0,Deportiva,1034,recurrente
96,109634,Religiosa provident,Adipisci rerum illo eligendi recusandae odit aliquam. Aliquam cum qui quae aliquid possimus.,2091.18,Religiosa,9635,recurrente
164,116440,Aventura et,Quis consequuntur ut dolores ipsa.,1410.18,Aventura,16441,recurrente
13,101385,Gastronomía odit,Ut dolorem optio sunt fuga. Blanditiis unde cumque quo et neque.,2307.34,Gastronomía,1386,recurrente
13,101295,Exposición provident,Eaque cupiditate dolore expedita eligendi explicabo.,82.54,Exposición,1296,recurrente
89,108875,Recreativa qui,Animi dolorum iure. Temporibus enim voluptas aut blanditiis minus exercitationem.,1207.62,Recreativa,8876,recurrente
118,111813,Educativa modi,Ad magni optio reprehenderit enim officiis nemo nisi. Quibusdam necessitatibus fugit facilis.,2773.78,Educativa,11814,recurrente
195,119489,Ecoturismo animi,Explicabo cum numquam quia. Eum quaerat enim earum molestias accusantium consequatur.,1019.12,Ecoturismo,19490,recurrente
217,121693,Religiosa in,Totam omnis dolorem optio nobis. Placeat et optio nam. Dolorem aliquam quis voluptatem earum.,3477.14,Religiosa,21694,recurrente
181,118168,Recreativa nobis,Alias consectetur consequatur labore facilis nisi. Sed nihil cum laboriosam expedita autem maiores.,4175.11,Recreativa,18169,recurrente
167,116761,Parque Temático fugit,Incidunt doloribus culpa vero repellat dolor. Atque laboriosam at illum repudiandae sunt.,705.11,Parque Temático,16762,recurrente
207,120689,Festival quo,Est quo placeat doloremque ea maiores quam esse.,1836.61,Festival,20690,recurrente
147,114768,Aventura corrupti,Dignissimos ut corporis vel. Quas vero deserunt magni voluptates.,2068.17,Aventura,14769,recurrente
72,107360,Educativa autem,Doloremque a ut. Assumenda quis incidunt aperiam in dolore. Neque impedit dolor voluptate.,2961.42,Educativa,7361,recurrente
89,108871,Visita Guiada ullam,Id deserunt quisquam optio dolore corrupti. Porro veritatis perferendis fuga.,609.05,Visita Guiada,8872,recurrente
204,120376,Cultural quis,Enim aut minus odio.,1422.81,Cultural,20377,recurrente
14,101497,Exposición molestiae,Repellat suscipit quasi illo dignissimos. Delectus dolore modi odio ducimus.,1670.11,Exposición,1498,recurrente
101,110224,Tour maxime,Porro architecto quis atque dolorem enim.,447.62,Tour,10225,recurrente
90,108992,Exposición eveniet,Praesentium ut non impedit.,2124.76,Exposición,8993,recurrente
7,100747,Playa explicabo,Ut sapiente odio odit modi porro quae. Autem quo magnam esse.,2505.83,Playa,748,recurrente
190,118929,Playa accusamus,Voluptates magnam voluptas.,1335.41,Playa,18930,recurrente
59,105981,Festival excepturi,Adipisci culpa quae facere. Porro necessitatibus modi.,1944.77,Festival,5982,recurrente
153,115331,Taller iusto,Nulla recusandae ullam quaerat veritatis. Quae minus ut dignissimos omnis beatae.,3687.04,Taller,15332,recurrente
21,102206,Educativa repudiandae,Quas minima dolorem reprehenderit. Officia perspiciatis ex quisquam.,2316.04,Educativa,2207,recurrente
29,103056,Excursión nam,Ipsum ea dolorum facilis eum libero iste. Dolor nisi dolores ut iste illum mollitia.,4775.57,Excursión,3057,recurrente
182,118278,Mercado amet,Blanditiis fuga sunt quaerat dolorum. Officiis est delectus omnis vitae ipsum.,3879.91,Mercado,18279,recurrente
5,100590,Exposición aliquid,Reiciendis consequuntur impedit vero dicta alias. Reiciendis assumenda doloribus deserunt.,1837.57,Exposición,591,recurrente
148,114934,Educativa assumenda,Aspernatur ullam veniam. Voluptatibus error architecto alias repellat nam harum.,3839.06,Educativa,14935,recurrente
74,107508,Tour cumque,Accusamus provident itaque dolor. Libero quia esse at quas. Odio illo ipsam saepe tempora quaerat.,1310.14,Tour,7509,recurrente
119,111899,Aventura aliquam,Veniam atque accusantium explicabo eos esse. Suscipit quas cum. Numquam magnam ratione quasi rerum.,3325.1,Aventura,11900,recurrente
181,118197,Gastronomía esse,Autem id ab vel quasi quod. Occaecati ullam illo magnam inventore officiis.,3963.41,Gastronomía,18198,recurrente
14,101491,Playa sint,Maxime nemo nostrum similique voluptate deserunt. Voluptatem iure vitae vel.,4265.67,Playa,1492,recurrente
64,106569,Excursión nostrum,Laboriosam mollitia ipsa nesciunt non debitis itaque. Nisi aut enim impedit impedit totam dolor.,3371.98,Excursión,6570,recurrente
207,120671,Recreativa praesentium,Doloribus veniam deserunt alias ex veritatis tempora beatae.,3688.02,Recreativa,20672,recurrente
153,115318,Recreativa aperiam,Quidem vero laudantium voluptates ea asperiores. Laborum beatae quisquam.,2853.66,Recreativa,15319,recurrente
70,107089,Religiosa sed,Odio odio dolor autem placeat. Corporis voluptatem necessitatibus eos deleniti atque quas.,766.5,Religiosa,7090,recurrente
53,105265,Visita Guiada consequuntur,Ipsam mollitia est molestiae maiores et. Libero optio aliquid quasi repellendus ducimus sunt.,4441.12,Visita Guiada,5266,recurrente
123,112200,Feria cum,Ab eos repellat hic. Minima eveniet iure distinctio saepe. Inventore architecto suscipit.,190.59,Feria,12201,recurrente
92,109154,Exposición voluptatibus,Accusamus minus nobis amet quos. Commodi dicta voluptates sunt aspernatur asperiores.,3895.87,Exposición,9155,recurrente
30,103136,Aventura ea,At consectetur maiores itaque iure quis repellendus autem. Odit itaque magnam soluta.,3634.06,Aventura,3137,recurrente
92,109262,Visita Guiada quibusdam,Illo saepe eaque dolor libero ratione. Aperiam fugit odit saepe.,4458.17,Visita Guiada,9263,recurrente
87,108722,Conferencia asperiores,Ducimus assumenda nobis praesentium. Eos molestias earum.,4437.9,Conferencia,8723,recurrente
140,114034,Feria alias,Rem praesentium nihil magnam.,4748.32,Feria,14035,recurrente
75,107556,Exposición nostrum,Nulla amet possimus quia impedit excepturi ipsa. Est ullam porro impedit accusantium eveniet eaque.,3981.78,Exposición,7557,recurrente
155,115421,Recreativa cum,Iusto perferendis aspernatur molestias culpa.,4260.22,Recreativa,15422,recurrente
83,108379,Ecoturismo sit,Voluptatibus ea adipisci fuga veritatis saepe.,1828.55,Ecoturismo,8380,recurrente
32,103325,Gastronomía vero,Quis consequatur cumque harum. Ab libero quae nesciunt repellendus.,418.35,Gastronomía,3326,recurrente
58,105803,Religiosa rerum,Porro vitae facilis quis deserunt. Earum sed aliquam accusamus officia repellat.,1172.5,Religiosa,5804,recurrente
142,114302,Gastronomía porro,Soluta voluptatem at minus tempora. Consectetur voluptatem sequi odit eaque architecto quibusdam.,936.02,Gastronomía,14303,recurrente
43,104316,Deportiva rerum,Temporibus facilis reprehenderit dolorem laudantium. Eligendi quis magni nobis rem.,742.72,Deportiva,4317,recurrente
152,115162,Exposición odio,Modi possimus tenetur esse. Tempora voluptate voluptatum ducimus totam hic.,793.14,Exposición,15163,recurrente
90,108968,Excursión et,Placeat iste sunt. Exercitationem illum repellendus similique.,867.03,Excursión,8969,recurrente
148,114935,Taller deserunt,Commodi eaque expedita tempora dolorum repellat id. Vitae velit est pariatur nesciunt aperiam.,1218.24,Taller,14936,recurrente
47,104682,Festival voluptates,Rerum tenetur laborum laboriosam reprehenderit eveniet deserunt deserunt. Mollitia libero ipsa.,2201.39,Festival,4683,recurrente
109,111041,Excursión occaecati,Autem sunt voluptatibus natus incidunt iure. Incidunt pariatur libero atque. Quas eligendi harum.,4205.07,Excursión,11042,recurrente
33,103360,Mercado quo,Delectus illo minus non magni repellendus.,3053.78,Mercado,3361,recurrente
145,114518,Aventura quidem,Provident et fuga cum odit excepturi. Voluptatem rerum asperiores sit soluta dolorum.,3951.42,Aventura,14519,recurrente
71,107202,Tour velit,Quas ex cupiditate doloribus tempora ducimus.,471.61,Tour,7203,recurrente
48,104764,Mercado corrupti,Quaerat porro eligendi.,1835.55,Mercado,4765,recurrente
216,121634,Visita Guiada quisquam,Incidunt ex molestiae numquam. Hic dicta dolores rem. Incidunt quo magni.,2629.55,Visita Guiada,21635,recurrente
203,120303,Playa recusandae,Asperiores similique inventore cum ducimus nesciunt amet error. Hic fuga quidem harum.,4580.89,Playa,20304,recurrente
156,115561,Recreativa harum,Maxime sit rerum accusantium fugit quasi. Odio minima quis vel odio ipsam ratione quis.,1474.24,Recreativa,15562,recurrente
219,121837,Parque Temático dolorum,Natus in minima dicta atque officiis. Hic quas a voluptas adipisci.,1919.46,Parque Temático,21838,recurrente
8,100824,Festival quaerat,Ducimus dolore suscipit animi exercitationem. Nemo ex rem at dolore doloribus expedita.,1550.12,Festival,825,recurrente
223,122193,Feria eos,Ex sint rerum quo deserunt. Accusantium accusantium quae quia sunt.,1382.21,Feria,22194,recurrente
166,116584,Parque Temático rerum,Ipsum cumque totam quidem nulla ipsum explicabo. Quibusdam eveniet vero aperiam.,592.91,Parque Temático,16585,recurrente
174,117528,Mercado dicta,Id consectetur tempore eaque illum praesentium. Voluptas consequuntur ab rerum numquam sed sunt.,2439.93,Mercado,17529,recurrente
15,101612,Conferencia nulla,Dicta maxime eos. Eaque enim soluta. Exercitationem praesentium molestiae doloribus sit quia.,2637.18,Conferencia,1613,recurrente
199,119867,Playa sequi,Doloribus reiciendis at illum hic ex.,3763.92,Playa,19868,recurrente
171,117240,Festival molestiae,Libero enim quidem adipisci sunt. Saepe aut quas. Saepe non fugit qui ducimus dignissimos.,4299.21,Festival,17241,recurrente
156,115572,Aventura vitae,Expedita corrupti natus libero quos. Ducimus quo necessitatibus nemo.,1037.52,Aventura,15573,recurrente
160,115944,Gastronomía ipsum,Cum architecto repellat animi harum nostrum. Rem adipisci quam harum minus enim.,810.22,Gastronomía,15945,recurrente
14,101451,Conferencia similique,Maxime vel accusantium soluta. Earum laboriosam reiciendis dicta nisi odio.,3234.87,Conferencia,1452,recurrente
49,104876,Parque Temático fuga,"Architecto earum numquam.
In non qui veritatis possimus.",4560.24,Parque Temático,4877,recurrente
14,101513,Aventura eveniet,Perspiciatis debitis sequi. Porro impedit distinctio praesentium ea distinctio veritatis delectus.,252.33,Aventura,1514,recurrente
26,102675,Festival laborum,Consequuntur magni fuga. Reprehenderit quia et harum.,1211.75,Festival,2676,recurrente
174,117534,Tour earum,Aspernatur totam eum ab mollitia perferendis. Quos voluptas incidunt ex sint.,2774.61,Tour,17535,recurrente
65,106608,Aventura ducimus,Sed vitae consequuntur quo. Quo dolores iusto esse.,3123.13,Aventura,6609,recurrente
51,105089,Mercado sunt,Reprehenderit dolor delectus dolor est dolorem. In doloribus et neque consectetur.,2739.47,Mercado,5090,recurrente
100,110092,Playa nesciunt,Delectus minus rem ipsam tempora. Maxime eius culpa iste.,610.46,Playa,10093,recurrente
214,121366,Deportiva nisi,Architecto quia velit quia nostrum quam. Illo quo vitae expedita.,1897.96,Deportiva,21367,recurrente
87,108713,Festival aspernatur,Quo commodi facere accusantium rem ea beatae.,2214.95,Festival,8714,recurrente
146,114603,Exposición earum,Vero quae sequi. Adipisci quo iste quisquam maiores maxime quis.,3471.8,Exposición,14604,recurrente
21,102256,Excursión repellendus,Explicabo natus saepe. Labore modi exercitationem nihil voluptatum.,3319.13,Excursión,2257,recurrente
16,101744,Playa cumque,Beatae voluptate minus eius nobis occaecati deserunt. Eveniet et quasi maiores voluptas fuga.,4017.71,Playa,1745,recurrente
184,118406,Aventura molestiae,Sunt similique doloremque perferendis esse non ex. Expedita alias itaque provident dicta saepe.,4205.64,Aventura,18407,recurrente
49,104862,Ecoturismo ipsa,Perferendis aperiam sit asperiores vero. Error deserunt vel.,3331.26,Ecoturismo,4863,recurrente
8,100811,Cultural beatae,Praesentium laborum in quidem sequi vitae rem. Autem ratione repellendus nisi.,674.62,Cultural,812,recurrente
8,100868,Visita Guiada quasi,Facere iure totam deleniti officia. Unde error soluta natus cumque eveniet.,925.28,Visita Guiada,869,recurrente
224,122258,Visita Guiada sapiente,Perspiciatis quas eos rem. Cumque nulla voluptatem vel.,1399.31,Visita Guiada,22259,recurrente
169,117004,Visita Guiada molestiae,A accusantium aliquam aut repellendus amet sed. Harum laboriosam repellat.,2757.63,Visita Guiada,17005,recurrente
198,119788,Parque Temático nisi,Nisi eos dolorem et nesciunt in consequatur sequi. Corporis iusto atque.,2844.51,Parque Temático,19789,recurrente
106,110765,Gastronomía nostrum,Veniam fugiat nemo. Velit totam doloremque atque velit voluptate.,3715.21,Gastronomía,10766,recurrente
32,103280,Taller sunt,In mollitia maiores. Tenetur voluptate quasi.,1722.12,Taller,3281,recurrente
203,120294,Aventura nesciunt,Iste quidem hic. Praesentium praesentium laboriosam.,3727.65,Aventura,20295,recurrente
140,114094,Visita Guiada eum,Vitae praesentium expedita commodi. Id porro sint ad. Mollitia tempora magnam fugiat voluptates.,3566.07,Visita Guiada,14095,recurrente
88,108785,Religiosa suscipit,Architecto atque quas in unde. Officia distinctio quaerat rerum iusto.,3955.31,Religiosa,8786,recurrente
147,114742,Conferencia vero,Voluptatum doloribus natus laboriosam. Repudiandae atque non vel. Ab laudantium beatae illum.,831.86,Conferencia,14743,recurrente
85,108596,Festival perferendis,Saepe animi doloremque. Magni optio modi voluptatem architecto ea.,4214.42,Festival,8597,recurrente
174,117535,Deportiva explicabo,Eum doloremque totam sint nihil eius nostrum. Rem facilis tempora odio vel molestiae. At cum ipsa.,4961.24,Deportiva,17536,recurrente
218,121735,Excursión quisquam,Quas ipsum corrupti aliquid quidem ipsum. Fugiat dolores quidem consectetur corrupti.,3514.8,Excursión,21736,recurrente
164,116464,Tour harum,Cum odit impedit eos. Sint est ut commodi. Labore in non distinctio sed quod hic.,4137.06,Tour,16465,recurrente
35,103504,Festival ea,Esse sed consequatur nihil reprehenderit quidem corrupti voluptatem.,608.13,Festival,3505,recurrente
